//NbLocations 
106 
 
//NbProducts 
46 
 
//K: NbBoxesTrolley 
6 
 
//NbDimensionsCapacity 
2 
 
//B: CapaBox 
12000 92160 
 
//A box can accept mixed orders(0: no, 1: yes) 
0 
 
//Products 
//Idx Location Dim1 Dim2 ... 
1 1 397 4320 
2 1 338 2200 
3 2 266 2829 
4 3 288 2475 
5 4 489 4400 
6 5 447 3600 
7 5 529 4400 
8 6 415 3600 
9 7 471 3960 
10 8 434 3960 
11 9 481 3927 
12 10 441 4320 
13 11 473 3456 
14 11 282 3300 
15 12 418 4320 
16 13 380 2829 
17 13 235 2400 
18 14 272 3300 
19 15 392 4320 
20 16 480 3641 
21 17 328 2475 
22 18 420 3600 
23 19 306 2160 
24 20 325 2329 
25 21 448 3641 
26 22 395 3323 
27 23 417 2880 
28 24 416 3600 
29 25 435 2200 
30 26 491 2880 
31 27 501 2880 
32 28 19 171 
33 29 107 754 
34 30 350 275 
35 31 496 3456 
36 32 445 2880 
37 33 571 4320 
38 34 452 2880 
39 35 220 1037 
40 36 80 917 
41 37 159 704 
42 38 20 143 
43 39 630 7200 
44 40 153 968 
45 41 455 3600 
46 42 76 611 
 
//Orders 
//NbOrders 
1 
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ... 
1 3 46 1 1 2 2 3 1 4 1 5 1 6 2 7 1 8 1 9 2 10 2 11 2 12 1 13 1 14 1 15 1 16 1 17 1 18 1 19 1 20 1 21 2 22 1 23 1 24 1 25 1 26 1 27 1 28 4 29 1 30 1 31 1 32 3 33 1 34 2 35 1 36 1 37 1 38 1 39 1 40 1 41 1 42 4 43 1 44 1 45 1 46 1 
 
//Graph (Products are vertices indexed from 1 to NbProducts) 
//NbVerticesIntersections 
64 
 
//DepartingDepot 
0 
 
//ArrivalDepot 
107 
 
//Arcs 
//Start End Distance 
15 21 1545 
15 22 3660 
15 23 3570 
15 24 3255 
15 25 4665 
15 26 3990 
15 27 3945 
15 28 6260 
15 29 6035 
15 30 6135 
15 31 6180 
15 32 6270 
15 33 6765 
15 34 7345 
15 35 8640 
15 36 8550 
15 37 8505 
15 38 7785 
15 39 7650 
15 40 9690 
15 41 9645 
15 42 9870 
15 48 270 
15 49 1080 
15 50 1410 
15 51 2220 
15 52 2670 
15 53 3480 
15 54 3810 
15 55 4130 
15 56 4410 
15 57 5400 
15 58 5630 
15 59 6090 
15 60 6400 
15 61 7320 
15 62 7650 
15 63 8460 
15 64 8790 
15 65 9600 
15 66 9930 
15 67 10830 
15 68 11060 
15 69 11870 
15 70 11870 
15 82 1815 
15 83 1950 
15 84 1260 
15 85 1215 
15 86 3210 
15 87 3120 
15 88 2805 
15 89 4335 
15 90 3660 
15 91 3615 
15 92 6030 
15 93 5805 
15 94 6445 
15 95 6490 
15 96 6580 
15 97 7075 
15 98 7035 
15 99 8310 
15 100 8220 
15 101 8175 
15 102 7455 
15 103 7320 
15 104 9360 
15 105 9315 
15 106 10200 
15 107 270 
16 17 180 
16 18 1440 
16 19 1575 
16 20 1545 
16 21 1500 
16 22 3615 
16 23 3525 
16 24 3210 
16 25 4620 
16 26 3945 
16 27 3900 
16 28 6215 
16 29 5990 
16 30 6090 
16 31 6135 
16 32 6225 
16 33 6720 
16 34 7300 
16 35 8595 
16 36 8505 
16 37 8460 
16 38 7740 
16 39 7605 
16 40 9645 
16 41 9600 
16 42 9825 
16 48 225 
16 49 1035 
16 50 1365 
16 51 2175 
16 52 2625 
16 53 3435 
16 54 3765 
16 55 4085 
16 56 4365 
16 57 5355 
16 58 5585 
16 59 6045 
16 60 6355 
16 61 7275 
16 62 7605 
16 63 8415 
16 64 8745 
16 65 9555 
16 66 9885 
16 67 10785 
16 68 11015 
16 69 11825 
16 70 11825 
16 82 1770 
16 83 1905 
16 84 1215 
16 85 1170 
16 86 3165 
16 87 3075 
16 88 2760 
16 89 4290 
16 90 3615 
16 91 3570 
16 92 5985 
16 93 5760 
16 94 6400 
16 95 6445 
16 96 6535 
16 97 7030 
16 98 6990 
16 99 8265 
16 100 8175 
16 101 8130 
16 102 7410 
16 103 7275 
16 104 9315 
16 105 9270 
16 106 10155 
16 107 225 
17 18 1260 
17 19 1395 
17 20 1365 
17 21 1320 
17 22 3435 
17 23 3345 
17 24 3030 
17 25 4440 
17 26 3765 
17 27 3720 
17 28 6035 
17 29 5810 
17 30 5910 
17 31 5955 
17 32 6045 
17 33 6540 
17 34 7120 
17 35 8415 
17 36 8325 
17 37 8280 
17 38 7560 
17 39 7425 
17 40 9465 
17 41 9420 
17 42 9645 
17 48 45 
17 49 855 
17 50 1185 
17 51 1995 
17 52 2445 
17 53 3255 
17 54 3585 
17 55 3905 
17 56 4185 
17 57 5175 
17 58 5405 
17 59 5865 
17 60 6175 
17 61 7095 
17 62 7425 
17 63 8235 
17 64 8565 
17 65 9375 
17 66 9705 
17 67 10605 
17 68 10835 
17 69 11645 
17 70 11645 
17 82 1590 
17 83 1725 
17 84 1035 
17 85 990 
17 86 2985 
17 87 2895 
17 88 2580 
17 89 4110 
17 90 3435 
17 91 3390 
17 92 5805 
17 93 5580 
17 94 6220 
17 95 6265 
17 96 6355 
17 97 6850 
17 98 6810 
17 99 8085 
17 100 7995 
17 101 7950 
17 102 7230 
17 103 7095 
17 104 9135 
17 105 9090 
17 106 9975 
17 107 45 
18 19 135 
18 20 555 
18 21 600 
18 22 2985 
18 23 2895 
18 24 2580 
18 25 3990 
18 26 3315 
18 27 3270 
18 28 5585 
18 29 5360 
18 30 5460 
18 31 5505 
18 32 5595 
18 33 6090 
18 34 6670 
18 35 7965 
18 36 7875 
18 37 7830 
18 38 7110 
18 39 6975 
18 40 9015 
18 41 8970 
18 42 9195 
18 50 735 
18 51 1545 
18 52 1995 
18 53 2805 
18 54 3135 
18 55 3455 
18 56 3735 
18 57 4725 
18 58 4955 
18 59 5415 
18 60 5725 
18 61 6645 
18 62 6975 
18 63 7785 
18 64 8115 
18 65 8925 
18 66 9255 
18 67 10155 
18 68 10385 
18 69 11195 
18 70 11195 
18 82 330 
18 83 465 
18 86 2535 
18 87 2445 
18 88 2130 
18 89 3660 
18 90 2985 
18 91 2940 
18 92 5355 
18 93 5130 
18 94 5770 
18 95 5815 
18 96 5905 
18 97 6400 
18 98 6360 
18 99 7635 
18 100 7545 
18 101 7500 
18 102 6780 
18 103 6645 
18 104 8685 
18 105 8640 
18 106 9525 
18 107 735 
19 20 690 
19 21 735 
19 22 3120 
19 23 3030 
19 24 2715 
19 25 4125 
19 26 3450 
19 27 3405 
19 28 5720 
19 29 5495 
19 30 5595 
19 31 5640 
19 32 5730 
19 33 6225 
19 34 6805 
19 35 8100 
19 36 8010 
19 37 7965 
19 38 7245 
19 39 7110 
19 40 9150 
19 41 9105 
19 42 9330 
19 50 870 
19 51 1680 
19 52 2130 
19 53 2940 
19 54 3270 
19 55 3590 
19 56 3870 
19 57 4860 
19 58 5090 
19 59 5550 
19 60 5860 
19 61 6780 
19 62 7110 
19 63 7920 
19 64 8250 
19 65 9060 
19 66 9390 
19 67 10290 
19 68 10520 
19 69 11330 
19 70 11330 
19 82 465 
19 83 330 
19 86 2670 
19 87 2580 
19 88 2265 
19 89 3795 
19 90 3120 
19 91 3075 
19 92 5490 
19 93 5265 
19 94 5905 
19 95 5950 
19 96 6040 
19 97 6535 
19 98 6495 
19 99 7770 
19 100 7680 
19 101 7635 
19 102 6915 
19 103 6780 
19 104 8820 
19 105 8775 
19 106 9660 
19 107 870 
20 21 45 
20 22 2430 
20 23 2340 
20 24 2025 
20 25 3435 
20 26 2760 
20 27 2715 
20 28 5030 
20 29 4805 
20 30 4905 
20 31 4950 
20 32 5040 
20 33 5535 
20 34 6115 
20 35 7410 
20 36 7320 
20 37 7275 
20 38 6555 
20 39 6420 
20 40 8460 
20 41 8415 
20 42 8640 
20 50 180 
20 51 990 
20 52 1440 
20 53 2250 
20 54 2580 
20 55 2900 
20 56 3180 
20 57 4170 
20 58 4400 
20 59 4860 
20 60 5170 
20 61 6090 
20 62 6420 
20 63 7230 
20 64 7560 
20 65 8370 
20 66 8700 
20 67 9600 
20 68 9830 
20 69 10640 
20 70 10640 
20 86 1980 
20 87 1890 
20 88 1575 
20 89 3105 
20 90 2430 
20 91 2385 
20 92 4800 
20 93 4575 
20 94 5215 
20 95 5260 
20 96 5350 
20 97 5845 
20 98 5805 
20 99 7080 
20 100 6990 
20 101 6945 
20 102 6225 
20 103 6090 
20 104 8130 
20 105 8085 
20 106 8970 
20 107 180 
21 22 2385 
21 23 2295 
21 24 1980 
21 25 3390 
21 26 2715 
21 27 2670 
21 28 4985 
21 29 4760 
21 30 4860 
21 31 4905 
21 32 4995 
21 33 5490 
21 34 6070 
21 35 7365 
21 36 7275 
21 37 7230 
21 38 6510 
21 39 6375 
21 40 8415 
21 41 8370 
21 42 8595 
21 50 135 
21 51 945 
21 52 1395 
21 53 2205 
21 54 2535 
21 55 2855 
21 56 3135 
21 57 4125 
21 58 4355 
21 59 4815 
21 60 5125 
21 61 6045 
21 62 6375 
21 63 7185 
21 64 7515 
21 65 8325 
21 66 8655 
21 67 9555 
21 68 9785 
21 69 10595 
21 70 10595 
21 86 1935 
21 87 1845 
21 88 1530 
21 89 3060 
21 90 2385 
21 91 2340 
21 92 4755 
21 93 4530 
21 94 5170 
21 95 5215 
21 96 5305 
21 97 5800 
21 98 5760 
21 99 7035 
21 100 6945 
21 101 6900 
21 102 6180 
21 103 6045 
21 104 8085 
21 105 8040 
21 106 8925 
21 107 135 
22 23 90 
22 24 405 
22 25 2985 
22 26 2310 
22 27 2265 
22 28 4580 
22 29 4355 
22 30 4455 
22 31 4500 
22 32 4590 
22 33 5085 
22 34 5665 
22 35 6960 
22 36 6870 
22 37 6825 
22 38 6105 
22 39 5970 
22 40 8010 
22 41 7965 
22 42 8190 
22 52 990 
22 53 1800 
22 54 2130 
22 55 2450 
22 56 2730 
22 57 3720 
22 58 3950 
22 59 4410 
22 60 4720 
22 61 5640 
22 62 5970 
22 63 6780 
22 64 7110 
22 65 7920 
22 66 8250 
22 67 9150 
22 68 9380 
22 69 10190 
22 70 10190 
22 89 2655 
22 90 1980 
22 91 1935 
22 92 4350 
22 93 4125 
22 94 4765 
22 95 4810 
22 96 4900 
22 97 5395 
22 98 5355 
22 99 6630 
22 100 6540 
22 101 6495 
22 102 5775 
22 103 5640 
22 104 7680 
22 105 7635 
22 106 8520 
22 107 990 
23 24 315 
23 25 2895 
23 26 2220 
23 27 2175 
23 28 4490 
23 29 4265 
23 30 4365 
23 31 4410 
23 32 4500 
23 33 4995 
23 34 5575 
23 35 6870 
23 36 6780 
23 37 6735 
23 38 6015 
23 39 5880 
23 40 7920 
23 41 7875 
23 42 8100 
23 52 900 
23 53 1710 
23 54 2040 
23 55 2360 
23 56 2640 
23 57 3630 
23 58 3860 
23 59 4320 
23 60 4630 
23 61 5550 
23 62 5880 
23 63 6690 
23 64 7020 
23 65 7830 
23 66 8160 
23 67 9060 
23 68 9290 
23 69 10100 
23 70 10100 
23 89 2565 
23 90 1890 
23 91 1845 
23 92 4260 
23 93 4035 
23 94 4675 
23 95 4720 
23 96 4810 
23 97 5305 
23 98 5265 
23 99 6540 
23 100 6450 
23 101 6405 
23 102 5685 
23 103 5550 
23 104 7590 
23 105 7545 
23 106 8430 
23 107 900 
24 25 2580 
24 26 1905 
24 27 1860 
24 28 4175 
24 29 3950 
24 30 4050 
24 31 4095 
24 32 4185 
24 33 4680 
24 34 5260 
24 35 6555 
24 36 6465 
24 37 6420 
24 38 5700 
24 39 5565 
24 40 7605 
24 41 7560 
24 42 7785 
24 52 585 
24 53 1395 
24 54 1725 
24 55 2045 
24 56 2325 
24 57 3315 
24 58 3545 
24 59 4005 
24 60 4315 
24 61 5235 
24 62 5565 
24 63 6375 
24 64 6705 
24 65 7515 
24 66 7845 
24 67 8745 
24 68 8975 
24 69 9785 
24 70 9785 
24 89 2250 
24 90 1575 
24 91 1530 
24 92 3945 
24 93 3720 
24 94 4360 
24 95 4405 
24 96 4495 
24 97 4990 
24 98 4950 
24 99 6225 
24 100 6135 
24 101 6090 
24 102 5370 
24 103 5235 
24 104 7275 
24 105 7230 
24 106 8115 
24 107 585 
25 26 675 
25 27 720 
25 28 3305 
25 29 3080 
25 30 3180 
25 31 3225 
25 32 3315 
25 33 3810 
25 34 4390 
25 35 5685 
25 36 5595 
25 37 5550 
25 38 4830 
25 39 4695 
25 40 6735 
25 41 6690 
25 42 6915 
25 54 855 
25 55 1175 
25 56 1455 
25 57 2445 
25 58 2675 
25 59 3135 
25 60 3445 
25 61 4365 
25 62 4695 
25 63 5505 
25 64 5835 
25 65 6645 
25 66 6975 
25 67 7875 
25 68 8105 
25 69 8915 
25 70 8915 
25 92 3075 
25 93 2850 
25 94 3490 
25 95 3535 
25 96 3625 
25 97 4120 
25 98 4080 
25 99 5355 
25 100 5265 
25 101 5220 
25 102 4500 
25 103 4365 
25 104 6405 
25 105 6360 
25 106 7245 
25 107 855 
26 27 45 
26 28 2630 
26 29 2405 
26 30 2505 
26 31 2550 
26 32 2640 
26 33 3135 
26 34 3715 
26 35 5010 
26 36 4920 
26 37 4875 
26 38 4155 
26 39 4020 
26 40 6060 
26 41 6015 
26 42 6240 
26 54 180 
26 55 500 
26 56 780 
26 57 1770 
26 58 2000 
26 59 2460 
26 60 2770 
26 61 3690 
26 62 4020 
26 63 4830 
26 64 5160 
26 65 5970 
26 66 6300 
26 67 7200 
26 68 7430 
26 69 8240 
26 70 8240 
26 92 2400 
26 93 2175 
26 94 2815 
26 95 2860 
26 96 2950 
26 97 3445 
26 98 3405 
26 99 4680 
26 100 4590 
26 101 4545 
26 102 3825 
26 103 3690 
26 104 5730 
26 105 5685 
26 106 6570 
26 107 180 
27 28 2585 
27 29 2360 
27 30 2460 
27 31 2505 
27 32 2595 
27 33 3090 
27 34 3670 
27 35 4965 
27 36 4875 
27 37 4830 
27 38 4110 
27 39 3975 
27 40 6015 
27 41 5970 
27 42 6195 
27 54 135 
27 55 455 
27 56 735 
27 57 1725 
27 58 1955 
27 59 2415 
27 60 2725 
27 61 3645 
27 62 3975 
27 63 4785 
27 64 5115 
27 65 5925 
27 66 6255 
27 67 7155 
27 68 7385 
27 69 8195 
27 70 8195 
27 92 2355 
27 93 2130 
27 94 2770 
27 95 2815 
27 96 2905 
27 97 3400 
27 98 3360 
27 99 4635 
27 100 4545 
27 101 4500 
27 102 3780 
27 103 3645 
27 104 5685 
27 105 5640 
27 106 6525 
27 107 135 
28 29 225 
28 30 1135 
28 31 1180 
28 32 1270 
28 33 1765 
28 34 2345 
28 35 3640 
28 36 3550 
28 37 3505 
28 38 2785 
28 39 2650 
28 40 4690 
28 41 4645 
28 42 4870 
28 58 630 
28 59 1090 
28 60 1400 
28 61 2320 
28 62 2650 
28 63 3460 
28 64 3790 
28 65 4600 
28 66 4930 
28 67 5830 
28 68 6060 
28 69 6870 
28 70 6870 
28 94 1445 
28 95 1490 
28 96 1580 
28 97 2075 
28 98 2035 
28 99 3310 
28 100 3220 
28 101 3175 
28 102 2455 
28 103 2320 
28 104 4360 
28 105 4315 
28 106 5200 
28 107 630 
29 30 910 
29 31 955 
29 32 1045 
29 33 1540 
29 34 2120 
29 35 3415 
29 36 3325 
29 37 3280 
29 38 2560 
29 39 2425 
29 40 4465 
29 41 4420 
29 42 4645 
29 58 405 
29 59 865 
29 60 1175 
29 61 2095 
29 62 2425 
29 63 3235 
29 64 3565 
29 65 4375 
29 66 4705 
29 67 5605 
29 68 5835 
29 69 6645 
29 70 6645 
29 94 1220 
29 95 1265 
29 96 1355 
29 97 1850 
29 98 1810 
29 99 3085 
29 100 2995 
29 101 2950 
29 102 2230 
29 103 2095 
29 104 4135 
29 105 4090 
29 106 4975 
29 107 405 
30 31 45 
30 32 135 
30 33 630 
30 34 1210 
30 35 2595 
30 36 2505 
30 37 2460 
30 38 1740 
30 39 1605 
30 40 3645 
30 41 3600 
30 42 3825 
30 60 355 
30 61 1275 
30 62 1605 
30 63 2415 
30 64 2745 
30 65 3555 
30 66 3885 
30 67 4785 
30 68 5015 
30 69 5825 
30 70 5825 
30 94 310 
30 95 355 
30 96 445 
30 97 940 
30 98 900 
30 99 2265 
30 100 2175 
30 101 2130 
30 102 1410 
30 103 1275 
30 104 3315 
30 105 3270 
30 106 4155 
30 107 355 
31 32 90 
31 33 585 
31 34 1165 
31 35 2640 
31 36 2550 
31 37 2505 
31 38 1785 
31 39 1650 
31 40 3690 
31 41 3645 
31 42 3870 
31 60 400 
31 61 1320 
31 62 1650 
31 63 2460 
31 64 2790 
31 65 3600 
31 66 3930 
31 67 4830 
31 68 5060 
31 69 5870 
31 70 5870 
31 94 355 
31 95 310 
31 96 400 
31 97 895 
31 98 855 
31 99 2310 
31 100 2220 
31 101 2175 
31 102 1455 
31 103 1320 
31 104 3360 
31 105 3315 
31 106 4200 
31 107 400 
32 33 495 
32 34 1075 
32 35 2730 
32 36 2640 
32 37 2595 
32 38 1875 
32 39 1740 
32 40 3780 
32 41 3735 
32 42 3960 
32 60 490 
32 61 1410 
32 62 1740 
32 63 2550 
32 64 2880 
32 65 3690 
32 66 4020 
32 67 4920 
32 68 5150 
32 69 5960 
32 70 5960 
32 94 445 
32 95 400 
32 96 310 
32 97 805 
32 98 765 
32 99 2400 
32 100 2310 
32 101 2265 
32 102 1545 
32 103 1410 
32 104 3450 
32 105 3405 
32 106 4290 
32 107 490 
33 34 580 
33 35 3225 
33 36 3135 
33 37 3090 
33 38 2370 
33 39 2235 
33 40 4275 
33 41 4230 
33 42 4455 
33 60 985 
33 61 1905 
33 62 2235 
33 63 3045 
33 64 3375 
33 65 4185 
33 66 4515 
33 67 5415 
33 68 5645 
33 69 6455 
33 70 6455 
33 94 940 
33 95 895 
33 96 805 
33 97 310 
33 98 270 
33 99 2895 
33 100 2805 
33 101 2760 
33 102 2040 
33 103 1905 
33 104 3945 
33 105 3900 
33 106 4785 
33 107 985 
34 35 3185 
34 36 3095 
34 37 3050 
34 38 2330 
34 39 2195 
34 40 4235 
34 41 4190 
34 42 4415 
34 60 945 
34 61 1865 
34 62 2195 
34 63 3005 
34 64 3335 
34 65 4145 
34 66 4475 
34 67 5375 
34 68 5605 
34 69 6415 
34 70 6415 
34 94 900 
34 95 855 
34 96 765 
34 97 270 
34 99 2855 
34 100 2765 
34 101 2720 
34 102 2000 
34 103 1865 
34 104 3905 
34 105 3860 
34 106 4745 
34 107 945 
35 36 90 
35 37 135 
35 38 855 
35 39 990 
35 40 3030 
35 41 2985 
35 42 3210 
35 62 990 
35 63 1800 
35 64 2130 
35 65 2940 
35 66 3270 
35 67 4170 
35 68 4400 
35 69 5210 
35 70 5210 
35 104 2700 
35 105 2655 
35 106 3540 
35 107 990 
36 37 45 
36 38 765 
36 39 900 
36 40 2940 
36 41 2895 
36 42 3120 
36 62 900 
36 63 1710 
36 64 2040 
36 65 2850 
36 66 3180 
36 67 4080 
36 68 4310 
36 69 5120 
36 70 5120 
36 104 2610 
36 105 2565 
36 106 3450 
36 107 900 
37 38 720 
37 39 855 
37 40 2895 
37 41 2850 
37 42 3075 
37 62 855 
37 63 1665 
37 64 1995 
37 65 2805 
37 66 3135 
37 67 4035 
37 68 4265 
37 69 5075 
37 70 5075 
37 104 2565 
37 105 2520 
37 106 3405 
37 107 855 
38 39 135 
38 40 2175 
38 41 2130 
38 42 2355 
38 62 135 
38 63 945 
38 64 1275 
38 65 2085 
38 66 2415 
38 67 3315 
38 68 3545 
38 69 4355 
38 70 4355 
38 104 1845 
38 105 1800 
38 106 2685 
38 107 135 
39 40 2040 
39 41 1995 
39 42 2220 
39 62 0 
39 63 810 
39 64 1140 
39 65 1950 
39 66 2280 
39 67 3180 
39 68 3410 
39 69 4220 
39 70 4220 
39 104 1710 
39 105 1665 
39 106 2550 
39 107 0 
40 41 45 
40 42 1980 
40 64 900 
40 65 1710 
40 66 2040 
40 67 2940 
40 68 3170 
40 69 3980 
40 70 3980 
40 106 2310 
40 107 900 
41 42 1935 
41 64 855 
41 65 1665 
41 66 1995 
41 67 2895 
41 68 3125 
41 69 3935 
41 70 3935 
41 106 2265 
41 107 855 
42 66 600 
42 67 1500 
42 68 1730 
42 69 2540 
42 70 2540 
42 106 330 
42 107 600 
43 1 450 
43 2 630 
43 3 990 
43 4 825 
43 5 780 
43 6 735 
43 7 555 
43 8 420 
43 9 1740 
43 10 2700 
43 11 2880 
43 12 3510 
43 13 3210 
43 14 3075 
43 15 3030 
43 16 2985 
43 17 2805 
43 18 3975 
43 19 4110 
43 20 4080 
43 21 4035 
43 22 6150 
43 23 6060 
43 24 5745 
43 25 7155 
43 26 6480 
43 27 6435 
43 28 8750 
43 29 8525 
43 30 8625 
43 31 8670 
43 32 8760 
43 33 9255 
43 34 9835 
43 35 11130 
43 36 11040 
43 37 10995 
43 38 10275 
43 39 10140 
43 40 12180 
43 41 12135 
43 42 12360 
43 44 330 
43 45 1290 
43 46 1620 
43 47 2430 
43 48 2760 
43 49 3570 
43 50 3900 
43 51 4710 
43 52 5160 
43 53 5970 
43 54 6300 
43 55 6620 
43 56 6900 
43 57 7890 
43 58 8120 
43 59 8580 
43 60 8890 
43 61 9810 
43 62 10140 
43 63 10950 
43 64 11280 
43 65 12090 
43 66 12420 
43 67 13320 
43 68 13550 
43 69 14360 
43 70 14360 
43 71 960 
43 72 1320 
43 73 495 
43 74 405 
43 75 225 
43 76 90 
43 77 2070 
43 78 3840 
43 79 2745 
43 80 2655 
43 81 2475 
43 82 4305 
43 83 4440 
43 84 3750 
43 85 3705 
43 86 5700 
43 87 5610 
43 88 5295 
43 89 6825 
43 90 6150 
43 91 6105 
43 92 8520 
43 93 8295 
43 94 8935 
43 95 8980 
43 96 9070 
43 97 9565 
43 98 9525 
43 99 10800 
43 100 10710 
43 101 10665 
43 102 9945 
43 103 9810 
43 104 11850 
43 105 11805 
43 106 12690 
43 107 330 
44 9 1410 
44 10 2370 
44 11 2550 
44 12 3180 
44 13 2880 
44 14 2745 
44 15 2700 
44 16 2655 
44 17 2475 
44 18 3645 
44 19 3780 
44 20 3750 
44 21 3705 
44 22 5820 
44 23 5730 
44 24 5415 
44 25 6825 
44 26 6150 
44 27 6105 
44 28 8420 
44 29 8195 
44 30 8295 
44 31 8340 
44 32 8430 
44 33 8925 
44 34 9505 
44 35 10800 
44 36 10710 
44 37 10665 
44 38 9945 
44 39 9810 
44 40 11850 
44 41 11805 
44 42 12030 
44 45 960 
44 46 1290 
44 47 2100 
44 48 2430 
44 49 3240 
44 50 3570 
44 51 4380 
44 52 4830 
44 53 5640 
44 54 5970 
44 55 6290 
44 56 6570 
44 57 7560 
44 58 7790 
44 59 8250 
44 60 8560 
44 61 9480 
44 62 9810 
44 63 10620 
44 64 10950 
44 65 11760 
44 66 12090 
44 67 12990 
44 68 13220 
44 69 14030 
44 70 14030 
44 77 1740 
44 78 3510 
44 79 2415 
44 80 2325 
44 81 2145 
44 82 3975 
44 83 4110 
44 84 3420 
44 85 3375 
44 86 5370 
44 87 5280 
44 88 4965 
44 89 6495 
44 90 5820 
44 91 5775 
44 92 8190 
44 93 7965 
44 94 8605 
44 95 8650 
44 96 8740 
44 97 9235 
44 98 9195 
44 99 10470 
44 100 10380 
44 101 10335 
44 102 9615 
44 103 9480 
44 104 11520 
44 105 11475 
44 106 12360 
44 107 0 
45 9 450 
45 10 1410 
45 11 1590 
45 12 2220 
45 13 1920 
45 14 1785 
45 15 1740 
45 16 1695 
45 17 1515 
45 18 2685 
45 19 2820 
45 20 2790 
45 21 2745 
45 22 4860 
45 23 4770 
45 24 4455 
45 25 5865 
45 26 5190 
45 27 5145 
45 28 7460 
45 29 7235 
45 30 7335 
45 31 7380 
45 32 7470 
45 33 7965 
45 34 8545 
45 35 9840 
45 36 9750 
45 37 9705 
45 38 8985 
45 39 8850 
45 40 10890 
45 41 10845 
45 42 11070 
45 46 330 
45 47 1140 
45 48 1470 
45 49 2280 
45 50 2610 
45 51 3420 
45 52 3870 
45 53 4680 
45 54 5010 
45 55 5330 
45 56 5610 
45 57 6600 
45 58 6830 
45 59 7290 
45 60 7600 
45 61 8520 
45 62 8850 
45 63 9660 
45 64 9990 
45 65 10800 
45 66 11130 
45 67 12030 
45 68 12260 
45 69 13070 
45 70 13070 
45 77 780 
45 78 2550 
45 79 1455 
45 80 1365 
45 81 1185 
45 82 3015 
45 83 3150 
45 84 2460 
45 85 2415 
45 86 4410 
45 87 4320 
45 88 4005 
45 89 5535 
45 90 4860 
45 91 4815 
45 92 7230 
45 93 7005 
45 94 7645 
45 95 7690 
45 96 7780 
45 97 8275 
45 98 8235 
45 99 9510 
45 100 9420 
45 101 9375 
45 102 8655 
45 103 8520 
45 104 10560 
45 105 10515 
45 106 11400 
45 107 330 
46 10 1080 
46 11 1260 
46 12 1890 
46 13 1590 
46 14 1455 
46 15 1410 
46 16 1365 
46 17 1185 
46 18 2355 
46 19 2490 
46 20 2460 
46 21 2415 
46 22 4530 
46 23 4440 
46 24 4125 
46 25 5535 
46 26 4860 
46 27 4815 
46 28 7130 
46 29 6905 
46 30 7005 
46 31 7050 
46 32 7140 
46 33 7635 
46 34 8215 
46 35 9510 
46 36 9420 
46 37 9375 
46 38 8655 
46 39 8520 
46 40 10560 
46 41 10515 
46 42 10740 
46 47 810 
46 48 1140 
46 49 1950 
46 50 2280 
46 51 3090 
46 52 3540 
46 53 4350 
46 54 4680 
46 55 5000 
46 56 5280 
46 57 6270 
46 58 6500 
46 59 6960 
46 60 7270 
46 61 8190 
46 62 8520 
46 63 9330 
46 64 9660 
46 65 10470 
46 66 10800 
46 67 11700 
46 68 11930 
46 69 12740 
46 70 12740 
46 78 2220 
46 79 1125 
46 80 1035 
46 81 855 
46 82 2685 
46 83 2820 
46 84 2130 
46 85 2085 
46 86 4080 
46 87 3990 
46 88 3675 
46 89 5205 
46 90 4530 
46 91 4485 
46 92 6900 
46 93 6675 
46 94 7315 
46 95 7360 
46 96 7450 
46 97 7945 
46 98 7905 
46 99 9180 
46 100 9090 
46 101 9045 
46 102 8325 
46 103 8190 
46 104 10230 
46 105 10185 
46 106 11070 
46 107 0 
47 10 270 
47 11 450 
47 12 1080 
47 13 780 
47 14 645 
47 15 600 
47 16 555 
47 17 375 
47 18 1545 
47 19 1680 
47 20 1650 
47 21 1605 
47 22 3720 
47 23 3630 
47 24 3315 
47 25 4725 
47 26 4050 
47 27 4005 
47 28 6320 
47 29 6095 
47 30 6195 
47 31 6240 
47 32 6330 
47 33 6825 
47 34 7405 
47 35 8700 
47 36 8610 
47 37 8565 
47 38 7845 
47 39 7710 
47 40 9750 
47 41 9705 
47 42 9930 
47 48 330 
47 49 1140 
47 50 1470 
47 51 2280 
47 52 2730 
47 53 3540 
47 54 3870 
47 55 4190 
47 56 4470 
47 57 5460 
47 58 5690 
47 59 6150 
47 60 6460 
47 61 7380 
47 62 7710 
47 63 8520 
47 64 8850 
47 65 9660 
47 66 9990 
47 67 10890 
47 68 11120 
47 69 11930 
47 70 11930 
47 78 1410 
47 79 315 
47 80 225 
47 81 45 
47 82 1875 
47 83 2010 
47 84 1320 
47 85 1275 
47 86 3270 
47 87 3180 
47 88 2865 
47 89 4395 
47 90 3720 
47 91 3675 
47 92 6090 
47 93 5865 
47 94 6505 
47 95 6550 
47 96 6640 
47 97 7135 
47 98 7095 
47 99 8370 
47 100 8280 
47 101 8235 
47 102 7515 
47 103 7380 
47 104 9420 
47 105 9375 
47 106 10260 
47 107 330 
48 18 1215 
48 19 1350 
48 20 1320 
48 21 1275 
48 22 3390 
48 23 3300 
48 24 2985 
48 25 4395 
48 26 3720 
48 27 3675 
48 28 5990 
48 29 5765 
48 30 5865 
48 31 5910 
48 32 6000 
48 33 6495 
