//NbLocations 
86 
 
//NbProducts 
38 
 
//K: NbBoxesTrolley 
6 
 
//NbDimensionsCapacity 
2 
 
//B: CapaBox 
12000 92160 
 
//A box can accept mixed orders(0: no, 1: yes) 
0 
 
//Products 
//Idx Location Dim1 Dim2 ... 
1 1 219 1980 
2 2 195 1408 
3 3 183 1408 
4 4 212 1408 
5 5 174 1408 
6 8 270 1714 
7 9 425 2208 
8 10 228 1646 
9 13 280 2560 
10 14 194 1329 
11 15 186 1920 
12 16 207 1320 
13 17 141 1056 
14 17 155 960 
15 19 195 1920 
16 19 187 1646 
17 21 151 1056 
18 22 141 929 
19 23 142 1280 
20 29 182 1320 
21 31 161 1080 
22 32 157 1920 
23 32 147 1131 
24 6 165 1408 
25 7 189 1131 
26 11 190 1920 
27 12 182 1320 
28 17 141 1016 
29 18 157 960 
30 20 207 1509 
31 23 165 1152 
32 24 180 1234 
33 25 115 864 
34 26 221 1440 
35 27 146 960 
36 28 153 960 
37 28 140 1080 
38 30 200 1234 
 
//Orders 
//NbOrders 
9 
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ... 
1 1 5 1 1 4 1 8 1 21 1 23 1 
2 1 4 2 1 3 1 5 1 6 1 
3 1 3 2 2 3 2 10 1 
4 1 4 2 2 4 1 5 1 9 2 
5 1 5 2 2 3 1 4 1 5 1 7 1 
6 1 13 2 2 10 1 11 1 12 1 13 1 14 1 15 2 16 1 17 1 18 1 19 1 20 1 22 1 
7 1 11 2 1 3 1 4 1 5 1 24 1 13 1 28 1 15 2 30 2 31 1 19 2 
8 1 16 3 1 4 2 5 2 24 1 27 1 28 2 29 1 19 2 32 1 33 1 34 1 35 1 36 1 37 1 20 2 38 1 
9 1 4 3 1 4 1 25 1 26 1 
 
//Graph (Products are vertices indexed from 1 to NbProducts) 
//NbVerticesIntersections 
54 
 
//DepartingDepot 
0 
 
//ArrivalDepot 
87 
 
//Arcs 
//Start End Distance 
36 29 10505 
36 30 10415 
36 31 10370 
36 32 10280 
36 37 810 
36 38 1140 
36 39 1950 
36 40 2410 
36 41 3230 
36 42 3560 
36 43 3790 
36 44 4310 
36 45 4510 
36 46 5030 
36 47 5260 
36 48 5590 
36 49 6410 
36 50 6860 
36 51 7670 
36 52 8000 
36 53 8810 
36 54 9140 
36 55 9950 
36 56 10280 
36 59 1680 
36 60 2175 
36 61 1950 
36 62 3560 
36 63 3770 
36 64 5390 
36 65 5795 
36 66 5975 
36 67 7310 
36 68 10310 
36 69 9305 
36 70 11495 
36 71 11540 
36 72 11300 
36 73 11030 
36 74 10985 
36 75 10895 
36 76 10760 
36 77 10715 
36 78 10670 
36 79 10625 
36 80 10445 
36 81 10400 
36 82 10355 
36 83 10175 
36 84 10085 
36 85 10040 
36 86 9950 
36 87 0 
37 3 540 
37 4 1825 
37 5 1600 
37 6 2420 
37 7 3290 
37 8 4060 
37 9 4465 
37 10 4645 
37 11 6050 
37 12 9170 
37 13 8825 
37 14 10310 
37 15 10355 
37 16 10400 
37 17 10820 
37 18 10640 
37 19 10550 
37 20 10505 
37 21 10415 
37 22 10280 
37 23 10235 
37 24 10190 
37 25 10145 
37 26 9965 
37 27 9920 
37 28 9875 
37 29 9695 
37 30 9605 
37 31 9560 
37 32 9470 
37 38 330 
37 39 1140 
37 40 1600 
37 41 2420 
37 42 2750 
37 43 2980 
37 44 3500 
37 45 3700 
37 46 4220 
37 47 4450 
37 48 4780 
37 49 5600 
37 50 6050 
37 51 6860 
37 52 7190 
37 53 8000 
37 54 8330 
37 55 9140 
37 56 9470 
37 59 870 
37 60 1365 
37 61 1140 
37 62 2750 
37 63 2960 
37 64 4580 
37 65 4985 
37 66 5165 
37 67 6500 
37 68 9500 
37 69 8495 
37 70 10685 
37 71 10730 
37 72 10490 
37 73 10220 
37 74 10175 
37 75 10085 
37 76 9950 
37 77 9905 
37 78 9860 
37 79 9815 
37 80 9635 
37 81 9590 
37 82 9545 
37 83 9365 
37 84 9275 
37 85 9230 
37 86 9140 
37 87 330 
38 4 1495 
38 5 1270 
38 6 2090 
38 7 2960 
38 8 3730 
38 9 4135 
38 10 4315 
38 11 5720 
38 12 8840 
38 13 8495 
38 14 9980 
38 15 10025 
38 16 10070 
38 17 10490 
38 18 10310 
38 19 10220 
38 20 10175 
38 21 10085 
38 22 9950 
38 23 9905 
38 24 9860 
38 25 9815 
38 26 9635 
38 27 9590 
38 28 9545 
38 29 9365 
38 30 9275 
38 31 9230 
38 32 9140 
38 39 810 
38 40 1270 
38 41 2090 
38 42 2420 
38 43 2650 
38 44 3170 
38 45 3370 
38 46 3890 
38 47 4120 
38 48 4450 
38 49 5270 
38 50 5720 
38 51 6530 
38 52 6860 
38 53 7670 
38 54 8000 
38 55 8810 
38 56 9140 
38 60 1035 
38 61 810 
38 62 2420 
38 63 2630 
38 64 4250 
38 65 4655 
38 66 4835 
38 67 6170 
38 68 9170 
38 69 8165 
38 70 10355 
38 71 10400 
38 72 10160 
38 73 9890 
38 74 9845 
38 75 9755 
38 76 9620 
38 77 9575 
38 78 9530 
38 79 9485 
38 80 9305 
38 81 9260 
38 82 9215 
38 83 9035 
38 84 8945 
38 85 8900 
38 86 8810 
38 87 0 
39 4 685 
39 5 460 
39 6 1280 
39 7 2150 
39 8 2920 
39 9 3325 
39 10 3505 
39 11 4910 
39 12 8030 
39 13 7685 
39 14 9170 
39 15 9215 
39 16 9260 
39 17 9680 
39 18 9500 
39 19 9410 
39 20 9365 
39 21 9275 
39 22 9140 
39 23 9095 
39 24 9050 
39 25 9005 
39 26 8825 
39 27 8780 
39 28 8735 
39 29 8555 
39 30 8465 
39 31 8420 
39 32 8330 
39 40 460 
39 41 1280 
39 42 1610 
39 43 1840 
39 44 2360 
39 45 2560 
39 46 3080 
39 47 3310 
39 48 3640 
39 49 4460 
39 50 4910 
39 51 5720 
39 52 6050 
39 53 6860 
39 54 7190 
39 55 8000 
39 56 8330 
39 60 225 
39 61 0 
39 62 1610 
39 63 1820 
39 64 3440 
39 65 3845 
39 66 4025 
39 67 5360 
39 68 8360 
39 69 7355 
39 70 9545 
39 71 9590 
39 72 9350 
39 73 9080 
39 74 9035 
39 75 8945 
39 76 8810 
39 77 8765 
39 78 8720 
39 79 8675 
39 80 8495 
39 81 8450 
39 82 8405 
39 83 8225 
39 84 8135 
39 85 8090 
39 86 8000 
39 87 460 
40 6 820 
40 7 1690 
40 8 2460 
40 9 2865 
40 10 3045 
40 11 4450 
40 12 7570 
40 13 7225 
40 14 8710 
40 15 8755 
40 16 8800 
40 17 9220 
40 18 9040 
40 19 8950 
40 20 8905 
40 21 8815 
40 22 8680 
40 23 8635 
40 24 8590 
40 25 8545 
40 26 8365 
40 27 8320 
40 28 8275 
40 29 8095 
40 30 8005 
40 31 7960 
40 32 7870 
40 41 820 
40 42 1150 
40 43 1380 
40 44 1900 
40 45 2100 
40 46 2620 
40 47 2850 
40 48 3180 
40 49 4000 
40 50 4450 
40 51 5260 
40 52 5590 
40 53 6400 
40 54 6730 
40 55 7540 
40 56 7870 
40 62 1150 
40 63 1360 
40 64 2980 
40 65 3385 
40 66 3565 
40 67 4900 
40 68 7900 
40 69 6895 
40 70 9085 
40 71 9130 
40 72 8890 
40 73 8620 
40 74 8575 
40 75 8485 
40 76 8350 
40 77 8305 
40 78 8260 
40 79 8215 
40 80 8035 
40 81 7990 
40 82 7945 
40 83 7765 
40 84 7675 
40 85 7630 
40 86 7540 
40 87 0 
41 6 0 
41 7 870 
41 8 1640 
41 9 2045 
41 10 2225 
41 11 3630 
41 12 6750 
41 13 6405 
41 14 7890 
41 15 7935 
41 16 7980 
41 17 8400 
41 18 8220 
41 19 8130 
41 20 8085 
41 21 7995 
41 22 7860 
41 23 7815 
41 24 7770 
41 25 7725 
41 26 7545 
41 27 7500 
41 28 7455 
41 29 7275 
41 30 7185 
41 31 7140 
41 32 7050 
41 42 330 
41 43 560 
41 44 1080 
41 45 1280 
41 46 1800 
41 47 2030 
41 48 2360 
41 49 3180 
41 50 3630 
41 51 4440 
41 52 4770 
41 53 5580 
41 54 5910 
41 55 6720 
41 56 7050 
41 62 330 
41 63 540 
41 64 2160 
41 65 2565 
41 66 2745 
41 67 4080 
41 68 7080 
41 69 6075 
41 70 8265 
41 71 8310 
41 72 8070 
41 73 7800 
41 74 7755 
41 75 7665 
41 76 7530 
41 77 7485 
41 78 7440 
41 79 7395 
41 80 7215 
41 81 7170 
41 82 7125 
41 83 6945 
41 84 6855 
41 85 6810 
41 86 6720 
41 87 330 
42 8 1310 
42 9 1715 
42 10 1895 
42 11 3300 
42 12 6420 
42 13 6075 
42 14 7560 
42 15 7605 
42 16 7650 
42 17 8070 
42 18 7890 
42 19 7800 
42 20 7755 
42 21 7665 
42 22 7530 
42 23 7485 
42 24 7440 
42 25 7395 
42 26 7215 
42 27 7170 
42 28 7125 
42 29 6945 
42 30 6855 
42 31 6810 
42 32 6720 
42 43 230 
42 44 750 
42 45 950 
42 46 1470 
42 47 1700 
42 48 2030 
42 49 2850 
42 50 3300 
42 51 4110 
42 52 4440 
42 53 5250 
42 54 5580 
42 55 6390 
42 56 6720 
42 64 1830 
42 65 2235 
42 66 2415 
42 67 3750 
42 68 6750 
42 69 5745 
42 70 7935 
42 71 7980 
42 72 7740 
42 73 7470 
42 74 7425 
42 75 7335 
42 76 7200 
42 77 7155 
42 78 7110 
42 79 7065 
42 80 6885 
42 81 6840 
42 82 6795 
42 83 6615 
42 84 6525 
42 85 6480 
42 86 6390 
42 87 0 
43 8 1080 
43 9 1485 
43 10 1665 
43 11 3070 
43 12 6190 
43 13 5845 
43 14 7330 
43 15 7375 
43 16 7420 
43 17 7840 
43 18 7660 
43 19 7570 
43 20 7525 
43 21 7435 
43 22 7300 
43 23 7255 
43 24 7210 
43 25 7165 
43 26 6985 
43 27 6940 
43 28 6895 
43 29 6715 
43 30 6625 
43 31 6580 
43 32 6490 
43 44 520 
43 45 720 
43 46 1240 
43 47 1470 
43 48 1800 
43 49 2620 
43 50 3070 
43 51 3880 
43 52 4210 
43 53 5020 
43 54 5350 
43 55 6160 
43 56 6490 
43 64 1600 
43 65 2005 
43 66 2185 
43 67 3520 
43 68 6520 
43 69 5515 
43 70 7705 
43 71 7750 
43 72 7510 
43 73 7240 
43 74 7195 
43 75 7105 
43 76 6970 
43 77 6925 
43 78 6880 
43 79 6835 
43 80 6655 
43 81 6610 
43 82 6565 
43 83 6385 
43 84 6295 
43 85 6250 
43 86 6160 
43 87 520 
44 8 560 
44 9 965 
44 10 1145 
44 11 2550 
44 12 5670 
44 13 5325 
44 14 6810 
44 15 6855 
44 16 6900 
44 17 7320 
44 18 7140 
44 19 7050 
44 20 7005 
44 21 6915 
44 22 6780 
44 23 6735 
44 24 6690 
44 25 6645 
44 26 6465 
44 27 6420 
44 28 6375 
44 29 6195 
44 30 6105 
44 31 6060 
44 32 5970 
44 45 200 
44 46 720 
44 47 950 
44 48 1280 
44 49 2100 
44 50 2550 
44 51 3360 
44 52 3690 
44 53 4500 
44 54 4830 
44 55 5640 
44 56 5970 
44 64 1080 
44 65 1485 
44 66 1665 
44 67 3000 
44 68 6000 
44 69 4995 
44 70 7185 
44 71 7230 
44 72 6990 
44 73 6720 
44 74 6675 
44 75 6585 
44 76 6450 
44 77 6405 
44 78 6360 
44 79 6315 
44 80 6135 
44 81 6090 
44 82 6045 
44 83 5865 
44 84 5775 
44 85 5730 
44 86 5640 
44 87 0 
45 8 360 
45 9 765 
45 10 945 
45 11 2350 
45 12 5470 
45 13 5125 
45 14 6610 
45 15 6655 
45 16 6700 
45 17 7120 
45 18 6940 
45 19 6850 
45 20 6805 
45 21 6715 
45 22 6580 
45 23 6535 
45 24 6490 
45 25 6445 
45 26 6265 
45 27 6220 
45 28 6175 
45 29 5995 
45 30 5905 
45 31 5860 
45 32 5770 
45 46 520 
45 47 750 
45 48 1080 
45 49 1900 
45 50 2350 
45 51 3160 
45 52 3490 
45 53 4300 
45 54 4630 
45 55 5440 
45 56 5770 
45 64 880 
45 65 1285 
45 66 1465 
45 67 2800 
45 68 5800 
45 69 4795 
45 70 6985 
45 71 7030 
45 72 6790 
45 73 6520 
45 74 6475 
45 75 6385 
45 76 6250 
45 77 6205 
45 78 6160 
45 79 6115 
45 80 5935 
45 81 5890 
45 82 5845 
45 83 5665 
45 84 5575 
45 85 5530 
45 86 5440 
45 87 520 
46 11 1830 
46 12 4950 
46 13 4605 
46 14 6090 
46 15 6135 
46 16 6180 
46 17 6600 
46 18 6420 
46 19 6330 
46 20 6285 
46 21 6195 
46 22 6060 
46 23 6015 
46 24 5970 
46 25 5925 
46 26 5745 
46 27 5700 
46 28 5655 
46 29 5475 
46 30 5385 
46 31 5340 
46 32 5250 
46 47 230 
46 48 560 
46 49 1380 
46 50 1830 
46 51 2640 
46 52 2970 
46 53 3780 
46 54 4110 
46 55 4920 
46 56 5250 
46 67 2280 
46 68 5280 
46 69 4275 
46 70 6465 
46 71 6510 
46 72 6270 
46 73 6000 
46 74 5955 
46 75 5865 
46 76 5730 
46 77 5685 
46 78 5640 
46 79 5595 
46 80 5415 
46 81 5370 
46 82 5325 
46 83 5145 
46 84 5055 
46 85 5010 
46 86 4920 
46 87 0 
47 11 1600 
47 12 4720 
47 13 4375 
47 14 5860 
47 15 5905 
47 16 5950 
47 17 6370 
47 18 6190 
47 19 6100 
47 20 6055 
47 21 5965 
47 22 5830 
47 23 5785 
47 24 5740 
47 25 5695 
47 26 5515 
47 27 5470 
47 28 5425 
47 29 5245 
47 30 5155 
47 31 5110 
47 32 5020 
47 48 330 
47 49 1150 
47 50 1600 
47 51 2410 
47 52 2740 
47 53 3550 
47 54 3880 
47 55 4690 
47 56 5020 
47 67 2050 
47 68 5050 
47 69 4045 
47 70 6235 
47 71 6280 
47 72 6040 
47 73 5770 
47 74 5725 
47 75 5635 
47 76 5500 
47 77 5455 
47 78 5410 
47 79 5365 
47 80 5185 
47 81 5140 
47 82 5095 
47 83 4915 
47 84 4825 
47 85 4780 
47 86 4690 
47 87 330 
48 11 1270 
48 12 4390 
48 13 4045 
48 14 5530 
48 15 5575 
48 16 5620 
48 17 6040 
48 18 5860 
48 19 5770 
48 20 5725 
48 21 5635 
48 22 5500 
48 23 5455 
48 24 5410 
48 25 5365 
48 26 5185 
48 27 5140 
48 28 5095 
48 29 4915 
48 30 4825 
48 31 4780 
48 32 4690 
48 49 820 
48 50 1270 
48 51 2080 
48 52 2410 
48 53 3220 
48 54 3550 
48 55 4360 
48 56 4690 
48 67 1720 
48 68 4720 
48 69 3715 
48 70 5905 
48 71 5950 
48 72 5710 
48 73 5440 
48 74 5395 
48 75 5305 
48 76 5170 
48 77 5125 
48 78 5080 
48 79 5035 
48 80 4855 
48 81 4810 
48 82 4765 
48 83 4585 
48 84 4495 
48 85 4450 
48 86 4360 
48 87 0 
49 11 450 
49 12 3570 
49 13 3225 
49 14 4710 
49 15 4755 
49 16 4800 
49 17 5220 
49 18 5040 
49 19 4950 
49 20 4905 
49 21 4815 
49 22 4680 
49 23 4635 
49 24 4590 
49 25 4545 
49 26 4365 
49 27 4320 
49 28 4275 
49 29 4095 
49 30 4005 
49 31 3960 
49 32 3870 
49 50 450 
49 51 1260 
49 52 1590 
49 53 2400 
49 54 2730 
49 55 3540 
49 56 3870 
49 67 900 
49 68 3900 
49 69 2895 
49 70 5085 
49 71 5130 
49 72 4890 
49 73 4620 
49 74 4575 
49 75 4485 
49 76 4350 
49 77 4305 
49 78 4260 
49 79 4215 
49 80 4035 
49 81 3990 
49 82 3945 
49 83 3765 
49 84 3675 
49 85 3630 
49 86 3540 
49 87 450 
50 12 3120 
50 13 2775 
50 14 4260 
50 15 4305 
50 16 4350 
50 17 4770 
50 18 4590 
50 19 4500 
50 20 4455 
50 21 4365 
50 22 4230 
50 23 4185 
50 24 4140 
50 25 4095 
50 26 3915 
50 27 3870 
50 28 3825 
50 29 3645 
50 30 3555 
50 31 3510 
50 32 3420 
50 51 810 
50 52 1140 
50 53 1950 
50 54 2280 
50 55 3090 
50 56 3420 
50 68 3450 
50 69 2445 
50 70 4635 
50 71 4680 
50 72 4440 
50 73 4170 
50 74 4125 
50 75 4035 
50 76 3900 
50 77 3855 
50 78 3810 
50 79 3765 
50 80 3585 
50 81 3540 
50 82 3495 
50 83 3315 
50 84 3225 
50 85 3180 
50 86 3090 
50 87 0 
51 12 2310 
51 13 1965 
51 14 3450 
51 15 3495 
51 16 3540 
51 17 3960 
51 18 3780 
51 19 3690 
51 20 3645 
51 21 3555 
51 22 3420 
51 23 3375 
51 24 3330 
51 25 3285 
51 26 3105 
51 27 3060 
51 28 3015 
51 29 2835 
51 30 2745 
51 31 2700 
51 32 2610 
51 52 330 
51 53 1140 
51 54 1470 
51 55 2280 
51 56 2610 
51 68 2640 
51 69 1635 
51 70 3825 
51 71 3870 
51 72 3630 
51 73 3360 
51 74 3315 
51 75 3225 
51 76 3090 
51 77 3045 
51 78 3000 
51 79 2955 
51 80 2775 
51 81 2730 
51 82 2685 
51 83 2505 
51 84 2415 
51 85 2370 
51 86 2280 
51 87 330 
52 12 1980 
52 13 1635 
52 14 3120 
52 15 3165 
52 16 3210 
52 17 3630 
52 18 3450 
52 19 3360 
52 20 3315 
52 21 3225 
52 22 3090 
52 23 3045 
52 24 3000 
52 25 2955 
52 26 2775 
52 27 2730 
52 28 2685 
52 29 2505 
52 30 2415 
52 31 2370 
52 32 2280 
52 53 810 
52 54 1140 
52 55 1950 
52 56 2280 
52 68 2310 
52 69 1305 
52 70 3495 
52 71 3540 
52 72 3300 
52 73 3030 
52 74 2985 
52 75 2895 
52 76 2760 
52 77 2715 
52 78 2670 
52 79 2625 
52 80 2445 
52 81 2400 
52 82 2355 
52 83 2175 
52 84 2085 
52 85 2040 
52 86 1950 
52 87 0 
53 12 1170 
53 13 825 
53 14 2310 
53 15 2355 
53 16 2400 
53 17 2820 
53 18 2640 
53 19 2550 
53 20 2505 
53 21 2415 
53 22 2280 
53 23 2235 
53 24 2190 
53 25 2145 
53 26 1965 
53 27 1920 
53 28 1875 
53 29 1695 
53 30 1605 
53 31 1560 
53 32 1470 
53 54 330 
53 55 1140 
53 56 1470 
53 68 1500 
53 69 495 
53 70 2685 
53 71 2730 
53 72 2490 
53 73 2220 
53 74 2175 
53 75 2085 
53 76 1950 
53 77 1905 
53 78 1860 
53 79 1815 
53 80 1635 
53 81 1590 
53 82 1545 
53 83 1365 
53 84 1275 
53 85 1230 
53 86 1140 
53 87 330 
54 14 1980 
54 15 2025 
54 16 2070 
54 17 2490 
54 18 2310 
54 19 2220 
54 20 2175 
54 21 2085 
54 22 1950 
54 23 1905 
54 24 1860 
54 25 1815 
54 26 1635 
54 27 1590 
54 28 1545 
54 29 1365 
54 30 1275 
54 31 1230 
54 32 1140 
54 55 810 
54 56 1140 
54 70 2355 
54 71 2400 
54 72 2160 
54 73 1890 
54 74 1845 
54 75 1755 
54 76 1620 
54 77 1575 
54 78 1530 
54 79 1485 
54 80 1305 
54 81 1260 
54 82 1215 
54 83 1035 
54 84 945 
54 85 900 
54 86 810 
54 87 0 
55 14 1170 
55 15 1215 
55 16 1260 
55 17 1680 
55 18 1500 
55 19 1410 
55 20 1365 
55 21 1275 
55 22 1140 
55 23 1095 
55 24 1050 
55 25 1005 
55 26 825 
55 27 780 
55 28 735 
55 29 555 
55 30 465 
55 31 420 
55 32 330 
55 56 330 
55 70 1545 
55 71 1590 
55 72 1350 
55 73 1080 
55 74 1035 
55 75 945 
55 76 810 
55 77 765 
55 78 720 
55 79 675 
55 80 495 
55 81 450 
55 82 405 
55 83 225 
55 84 135 
55 85 90 
55 86 0 
55 87 330 
56 87 0 
57 1 330 
57 2 375 
57 3 2085 
57 4 3370 
57 5 3145 
57 6 3965 
57 7 4835 
57 8 5605 
57 9 6010 
57 10 6190 
57 11 7595 
57 12 10715 
57 13 10370 
57 14 11855 
57 15 11900 
57 16 11945 
57 17 12365 
57 18 12185 
57 19 12095 
57 20 12050 
57 21 11960 
57 22 11825 
57 23 11780 
57 24 11735 
57 25 11690 
57 26 11510 
57 27 11465 
57 28 11420 
57 29 11240 
57 30 11150 
57 31 11105 
57 32 11015 
57 36 735 
57 37 1545 
57 38 1875 
57 39 2685 
57 40 3145 
57 41 3965 
57 42 4295 
57 43 4525 
57 44 5045 
57 45 5245 
57 46 5765 
57 47 5995 
57 48 6325 
57 49 7145 
57 50 7595 
57 51 8405 
57 52 8735 
57 53 9545 
57 54 9875 
57 55 10685 
57 56 11015 
57 59 2415 
57 60 2910 
57 61 2685 
57 62 4295 
57 63 4505 
57 64 6125 
57 65 6530 
57 66 6710 
57 67 8045 
57 68 11045 
57 69 10040 
57 70 12230 
57 71 12275 
57 72 12035 
57 73 11765 
57 74 11720 
57 75 11630 
57 76 11495 
57 77 11450 
57 78 11405 
57 79 11360 
57 80 11180 
57 81 11135 
57 82 11090 
57 83 10910 
57 84 10820 
57 85 10775 
57 86 10685 
57 87 735 
58 1 375 
58 2 330 
58 3 2040 
58 4 3325 
58 5 3100 
58 6 3920 
58 7 4790 
58 8 5560 
58 9 5965 
58 10 6145 
58 11 7550 
58 12 10670 
58 13 10325 
58 14 11810 
58 15 11855 
58 16 11900 
58 17 12320 
58 18 12140 
58 19 12050 
58 20 12005 
58 21 11915 
58 22 11780 
58 23 11735 
58 24 11690 
58 25 11645 
58 26 11465 
58 27 11420 
58 28 11375 
58 29 11195 
58 30 11105 
58 31 11060 
58 32 10970 
58 36 690 
58 37 1500 
58 38 1830 
58 39 2640 
58 40 3100 
58 41 3920 
58 42 4250 
58 43 4480 
58 44 5000 
58 45 5200 
58 46 5720 
58 47 5950 
58 48 6280 
58 49 7100 
58 50 7550 
58 51 8360 
58 52 8690 
58 53 9500 
58 54 9830 
58 55 10640 
58 56 10970 
58 57 45 
58 59 2370 
58 60 2865 
58 61 2640 
58 62 4250 
58 63 4460 
58 64 6080 
58 65 6485 
58 66 6665 
58 67 8000 
58 68 11000 
58 69 9995 
58 70 12185 
58 71 12230 
58 72 11990 
58 73 11720 
58 74 11675 
58 75 11585 
58 76 11450 
58 77 11405 
58 78 11360 
58 79 11315 
58 80 11135 
58 81 11090 
58 82 11045 
58 83 10865 
58 84 10775 
58 85 10730 
58 86 10640 
58 87 690 
59 4 2035 
59 5 1810 
59 6 2630 
59 7 3500 
59 8 4270 
59 9 4675 
59 10 4855 
59 11 6260 
59 12 9380 
59 13 9035 
59 14 10520 
59 15 10565 
59 16 10610 
59 17 11030 
59 18 10850 
59 19 10760 
59 20 10715 
59 21 10625 
59 22 10490 
59 23 10445 
59 24 10400 
59 25 10355 
59 26 10175 
59 27 10130 
59 28 10085 
59 29 9905 
59 30 9815 
59 31 9770 
59 32 9680 
59 38 540 
59 39 1350 
59 40 1810 
59 41 2630 
59 42 2960 
59 43 3190 
59 44 3710 
59 45 3910 
59 46 4430 
59 47 4660 
59 48 4990 
59 49 5810 
59 50 6260 
59 51 7070 
59 52 7400 
59 53 8210 
59 54 8540 
59 55 9350 
59 56 9680 
59 60 1575 
59 61 1350 
59 62 2960 
59 63 3170 
59 64 4790 
59 65 5195 
59 66 5375 
59 67 6710 
59 68 9710 
59 69 8705 
59 70 10895 
59 71 10940 
59 72 10700 
59 73 10430 
59 74 10385 
59 75 10295 
59 76 10160 
59 77 10115 
59 78 10070 
59 79 10025 
59 80 9845 
59 81 9800 
59 82 9755 
59 83 9575 
59 84 9485 
59 85 9440 
59 86 9350 
59 87 540 
60 4 460 
60 5 685 
60 6 1505 
60 7 2375 
60 8 3145 
60 9 3550 
60 10 3730 
60 11 5135 
60 12 8255 
60 13 7910 
60 14 9395 
60 15 9440 
60 16 9485 
60 17 9905 
60 18 9725 
60 19 9635 
60 20 9590 
60 21 9500 
60 22 9365 
60 23 9320 
60 24 9275 
60 25 9230 
60 26 9050 
60 27 9005 
60 28 8960 
60 29 8780 
60 30 8690 
60 31 8645 
60 32 8555 
60 40 685 
60 41 1505 
60 42 1835 
60 43 2065 
60 44 2585 
60 45 2785 
60 46 3305 
60 47 3535 
60 48 3865 
60 49 4685 
60 50 5135 
60 51 5945 
60 52 6275 
60 53 7085 
60 54 7415 
60 55 8225 
60 56 8555 
60 62 1835 
60 63 2045 
60 64 3665 
60 65 4070 
60 66 4250 
60 67 5585 
60 68 8585 
60 69 7580 
60 70 9770 
60 71 9815 
60 72 9575 
60 73 9305 
60 74 9260 
60 75 9170 
60 76 9035 
60 77 8990 
60 78 8945 
60 79 8900 
60 80 8720 
60 81 8675 
60 82 8630 
60 83 8450 
60 84 8360 
60 85 8315 
60 86 8225 
60 87 685 
61 4 685 
61 5 460 
61 6 1280 
61 7 2150 
61 8 2920 
61 9 3325 
61 10 3505 
61 11 4910 
61 12 8030 
61 13 7685 
61 14 9170 
61 15 9215 
61 16 9260 
61 17 9680 
61 18 9500 
61 19 9410 
61 20 9365 
61 21 9275 
61 22 9140 
61 23 9095 
61 24 9050 
61 25 9005 
61 26 8825 
61 27 8780 
61 28 8735 
61 29 8555 
61 30 8465 
61 31 8420 
61 32 8330 
61 40 460 
61 41 1280 
61 42 1610 
61 43 1840 
61 44 2360 
61 45 2560 
61 46 3080 
61 47 3310 
61 48 3640 
61 49 4460 
61 50 4910 
61 51 5720 
61 52 6050 
61 53 6860 
61 54 7190 
61 55 8000 
61 56 8330 
61 60 225 
61 62 1610 
61 63 1820 
61 64 3440 
61 65 3845 
61 66 4025 
61 67 5360 
61 68 8360 
61 69 7355 
61 70 9545 
61 71 9590 
61 72 9350 
61 73 9080 
61 74 9035 
61 75 8945 
61 76 8810 
61 77 8765 
61 78 8720 
61 79 8675 
61 80 8495 
61 81 8450 
61 82 8405 
61 83 8225 
61 84 8135 
61 85 8090 
61 86 8000 
61 87 460 
62 8 1310 
62 9 1715 
62 10 1895 
62 11 3300 
62 12 6420 
62 13 6075 
62 14 7560 
62 15 7605 
62 16 7650 
62 17 8070 
62 18 7890 
62 19 7800 
62 20 7755 
62 21 7665 
62 22 7530 
62 23 7485 
62 24 7440 
62 25 7395 
62 26 7215 
62 27 7170 
62 28 7125 
62 29 6945 
62 30 6855 
62 31 6810 
62 32 6720 
62 42 0 
62 43 230 
62 44 750 
62 45 950 
62 46 1470 
62 47 1700 
62 48 2030 
62 49 2850 
62 50 3300 
62 51 4110 
62 52 4440 
62 53 5250 
62 54 5580 
62 55 6390 
62 56 6720 
62 64 1830 
62 65 2235 
62 66 2415 
62 67 3750 
62 68 6750 
62 69 5745 
62 70 7935 
62 71 7980 
62 72 7740 
62 73 7470 
62 74 7425 
62 75 7335 
62 76 7200 
62 77 7155 
62 78 7110 
62 79 7065 
62 80 6885 
62 81 6840 
62 82 6795 
62 83 6615 
62 84 6525 
62 85 6480 
62 86 6390 
62 87 0 
63 7 330 
63 8 2180 
63 9 2585 
63 10 2765 
63 11 4170 
63 12 7290 
63 13 6945 
63 14 8430 
63 15 8475 
63 16 8520 
63 17 8940 
63 18 8760 
63 19 8670 
63 20 8625 
63 21 8535 
63 22 8400 
63 23 8355 
63 24 8310 
63 25 8265 
63 26 8085 
63 27 8040 
63 28 7995 
63 29 7815 
63 30 7725 
63 31 7680 
63 32 7590 
63 42 870 
63 43 1100 
63 44 1620 
63 45 1820 
63 46 2340 
63 47 2570 
63 48 2900 
63 49 3720 
63 50 4170 
63 51 4980 
63 52 5310 
63 53 6120 
63 54 6450 
63 55 7260 
63 56 7590 
63 62 870 
63 64 2700 
63 65 3105 
63 66 3285 
63 67 4620 
63 68 7620 
63 69 6615 
63 70 8805 
63 71 8850 
63 72 8610 
63 73 8340 
63 74 8295 
63 75 8205 
63 76 8070 
63 77 8025 
63 78 7980 
63 79 7935 
63 80 7755 
63 81 7710 
63 82 7665 
63 83 7485 
