//NbLocations 
104 
 
//NbProducts 
42 
 
//K: NbBoxesTrolley 
6 
 
//NbDimensionsCapacity 
2 
 
//B: CapaBox 
12000 92160 
 
//A box can accept mixed orders(0: no, 1: yes) 
0 
 
//Products 
//Idx Location Dim1 Dim2 ... 
1 14 340 1579 
2 18 442 2200 
3 19 615 3000 
4 20 480 1875 
5 21 448 2400 
6 22 439 2200 
7 23 471 6667 
8 24 401 2400 
9 17 74 800 
10 25 260 2000 
11 31 379 2829 
12 32 379 2829 
13 38 471 6667 
14 39 217 1650 
15 40 60 550 
16 41 293 2063 
17 26 120 818 
18 30 379 2829 
19 37 471 6667 
20 27 180 1375 
21 28 379 2829 
22 8 448 2400 
23 9 393 2200 
24 10 446 2400 
25 1 607 2526 
26 2 140 1280 
27 3 479 2400 
28 4 471 2200 
29 5 426 2400 
30 6 408 2200 
31 7 454 2200 
32 15 355 1800 
33 16 120 818 
34 11 479 2400 
35 12 162 1131 
36 13 120 818 
37 29 379 2829 
38 33 60 550 
39 34 60 550 
40 35 60 550 
41 36 282 2063 
42 42 355 1800 
 
//Orders 
//NbOrders 
2 
//Idx M NbProdInOrder ProdIdx1 Qty1 ProdIdx2 Qty2 ... 
1 8 39 1 18 2 4 3 6 4 6 5 3 6 4 7 11 8 4 9 3 10 1 11 3 12 3 13 9 14 1 15 8 16 5 22 2 23 3 24 5 25 2 26 1 27 1 28 3 29 5 30 4 31 3 34 5 35 5 36 23 32 1 33 22 20 40 37 15 21 14 38 12 39 8 40 12 41 5 42 4 
2 6 16 7 12 17 23 4 6 18 26 19 8 20 40 21 9 1 18 32 2 33 22 25 2 38 12 39 8 40 12 14 1 15 8 
 
//Graph (Products are vertices indexed from 1 to NbProducts) 
//NbVerticesIntersections 
62 
 
//DepartingDepot 
0 
 
//ArrivalDepot 
105 
 
//Arcs 
//Start End Distance 
18 30 3735 
18 31 3645 
18 32 3555 
18 33 5595 
18 34 5550 
18 35 5460 
18 36 5280 
18 37 5100 
18 38 5550 
18 39 5820 
18 40 6045 
18 41 6315 
18 42 6405 
18 60 1120 
18 61 2040 
18 62 2370 
18 63 3180 
18 64 3510 
18 65 4320 
18 66 4650 
18 67 5550 
18 68 5780 
18 69 6590 
18 70 6590 
18 87 445 
18 89 2985 
18 90 2535 
18 91 3855 
18 92 3810 
18 93 3405 
18 94 3225 
18 95 5265 
18 96 5220 
18 97 5130 
18 98 4950 
18 99 4770 
18 100 5780 
18 101 6050 
18 102 6275 
18 103 6545 
18 104 6635 
18 105 1120 
19 20 135 
19 21 445 
19 22 445 
19 23 985 
19 24 1165 
19 25 3450 
19 26 3000 
19 27 3450 
19 28 4320 
19 29 4275 
19 30 3870 
19 31 3780 
19 32 3690 
19 33 5730 
19 34 5685 
19 35 5595 
19 36 5415 
19 37 5235 
19 38 5685 
19 39 5955 
19 40 6180 
19 41 6450 
19 42 6540 
19 60 1255 
19 61 2175 
19 62 2505 
19 63 3315 
19 64 3645 
19 65 4455 
19 66 4785 
19 67 5685 
19 68 5915 
19 69 6725 
19 70 6725 
19 87 310 
19 89 3120 
19 90 2670 
19 91 3990 
19 92 3945 
19 93 3540 
19 94 3360 
19 95 5400 
19 96 5355 
19 97 5265 
19 98 5085 
19 99 4905 
19 100 5915 
19 101 6185 
19 102 6410 
19 103 6680 
19 104 6770 
19 105 1255 
20 21 310 
20 22 580 
20 23 1120 
20 24 1300 
20 25 3585 
20 26 3135 
20 27 3585 
20 28 4455 
20 29 4410 
20 30 4005 
20 31 3915 
20 32 3825 
20 33 5865 
20 34 5820 
20 35 5730 
20 36 5550 
20 37 5370 
20 38 5820 
20 39 6090 
20 40 6315 
20 41 6585 
20 42 6675 
20 60 1390 
20 61 2310 
20 62 2640 
20 63 3450 
20 64 3780 
20 65 4590 
20 66 4920 
20 67 5820 
20 68 6050 
20 69 6860 
20 70 6860 
20 87 445 
20 89 3255 
20 90 2805 
20 91 4125 
20 92 4080 
20 93 3675 
20 94 3495 
20 95 5535 
20 96 5490 
20 97 5400 
20 98 5220 
20 99 5040 
20 100 6050 
20 101 6320 
20 102 6545 
20 103 6815 
20 104 6905 
20 105 1390 
21 22 270 
21 23 810 
21 24 990 
21 25 3275 
21 26 2825 
21 27 3275 
21 28 4145 
21 29 4100 
21 30 3695 
21 31 3605 
21 32 3515 
21 33 5555 
21 34 5510 
21 35 5420 
21 36 5240 
21 37 5060 
21 38 5510 
21 39 5780 
21 40 6005 
21 41 6275 
21 42 6365 
21 60 1080 
21 61 2000 
21 62 2330 
21 63 3140 
21 64 3470 
21 65 4280 
21 66 4610 
21 67 5510 
21 68 5740 
21 69 6550 
21 70 6550 
21 87 135 
21 89 2945 
21 90 2495 
21 91 3815 
21 92 3770 
21 93 3365 
21 94 3185 
21 95 5225 
21 96 5180 
21 97 5090 
21 98 4910 
21 99 4730 
21 100 5740 
21 101 6010 
21 102 6235 
21 103 6505 
21 104 6595 
21 105 1080 
22 23 540 
22 24 720 
22 25 3005 
22 26 2555 
22 27 3005 
22 28 3875 
22 29 3830 
22 30 3425 
22 31 3335 
22 32 3245 
22 33 5285 
22 34 5240 
22 35 5150 
22 36 4970 
22 37 4790 
22 38 5240 
22 39 5510 
22 40 5735 
22 41 6005 
22 42 6095 
22 60 810 
22 61 1730 
22 62 2060 
22 63 2870 
22 64 3200 
22 65 4010 
22 66 4340 
22 67 5240 
22 68 5470 
22 69 6280 
22 70 6280 
22 89 2675 
22 90 2225 
22 91 3545 
22 92 3500 
22 93 3095 
22 94 2915 
22 95 4955 
22 96 4910 
22 97 4820 
22 98 4640 
22 99 4460 
22 100 5470 
22 101 5740 
22 102 5965 
22 103 6235 
22 104 6325 
22 105 810 
23 24 180 
23 25 2465 
23 26 2015 
23 27 2465 
23 28 3335 
23 29 3290 
23 30 2885 
23 31 2795 
23 32 2705 
23 33 4745 
23 34 4700 
23 35 4610 
23 36 4430 
23 37 4250 
23 38 4700 
23 39 4970 
23 40 5195 
23 41 5465 
23 42 5555 
23 60 270 
23 61 1190 
23 62 1520 
23 63 2330 
23 64 2660 
23 65 3470 
23 66 3800 
23 67 4700 
23 68 4930 
23 69 5740 
23 70 5740 
23 89 2135 
23 90 1685 
23 91 3005 
23 92 2960 
23 93 2555 
23 94 2375 
23 95 4415 
23 96 4370 
23 97 4280 
23 98 4100 
23 99 3920 
23 100 4930 
23 101 5200 
23 102 5425 
23 103 5695 
23 104 5785 
23 105 270 
24 25 2285 
24 26 1835 
24 27 2285 
24 28 3155 
24 29 3110 
24 30 2705 
24 31 2615 
24 32 2525 
24 33 4565 
24 34 4520 
24 35 4430 
24 36 4250 
24 37 4070 
24 38 4520 
24 39 4790 
24 40 5015 
24 41 5285 
24 42 5375 
24 60 90 
24 61 1010 
24 62 1340 
24 63 2150 
24 64 2480 
24 65 3290 
24 66 3620 
24 67 4520 
24 68 4750 
24 69 5560 
24 70 5560 
24 89 1955 
24 90 1505 
24 91 2825 
24 92 2780 
24 93 2375 
24 94 2195 
24 95 4235 
24 96 4190 
24 97 4100 
24 98 3920 
24 99 3740 
24 100 4750 
24 101 5020 
24 102 5245 
24 103 5515 
24 104 5605 
24 105 90 
25 26 450 
25 27 1890 
25 28 2760 
25 29 2715 
25 30 2310 
25 31 2220 
25 32 2130 
25 33 4170 
25 34 4125 
25 35 4035 
25 36 3855 
25 37 3675 
25 38 4125 
25 39 4395 
25 40 4620 
25 41 4890 
25 42 4980 
25 62 945 
25 63 1755 
25 64 2085 
25 65 2895 
25 66 3225 
25 67 4125 
25 68 4355 
25 69 5165 
25 70 5165 
25 91 2430 
25 92 2385 
25 93 1980 
25 94 1800 
25 95 3840 
25 96 3795 
25 97 3705 
25 98 3525 
25 99 3345 
25 100 4355 
25 101 4625 
25 102 4850 
25 103 5120 
25 104 5210 
25 105 945 
26 27 1440 
26 28 2310 
26 29 2265 
26 30 1860 
26 31 1770 
26 32 1680 
26 33 3720 
26 34 3675 
26 35 3585 
26 36 3405 
26 37 3225 
26 38 3675 
26 39 3945 
26 40 4170 
26 41 4440 
26 42 4530 
26 62 495 
26 63 1305 
26 64 1635 
26 65 2445 
26 66 2775 
26 67 3675 
26 68 3905 
26 69 4715 
26 70 4715 
26 91 1980 
26 92 1935 
26 93 1530 
26 94 1350 
26 95 3390 
26 96 3345 
26 97 3255 
26 98 3075 
26 99 2895 
26 100 3905 
26 101 4175 
26 102 4400 
26 103 4670 
26 104 4760 
26 105 495 
27 28 870 
27 29 825 
27 30 420 
27 31 330 
27 32 420 
27 33 2550 
27 34 2505 
27 35 2415 
27 36 2235 
27 37 2055 
27 38 2505 
27 39 2775 
27 40 3000 
27 41 3270 
27 42 3360 
27 64 465 
27 65 1275 
27 66 1605 
27 67 2505 
27 68 2735 
27 69 3545 
27 70 3545 
27 91 540 
27 92 495 
27 93 90 
27 95 2220 
27 96 2175 
27 97 2085 
27 98 1905 
27 99 1725 
27 100 2735 
27 101 3005 
27 102 3230 
27 103 3500 
27 104 3590 
27 105 465 
28 29 45 
28 30 450 
28 31 540 
28 32 630 
28 33 2760 
28 34 2715 
28 35 2625 
28 36 2445 
28 37 2265 
28 38 2715 
28 39 2985 
28 40 3210 
28 41 3480 
28 42 3570 
28 64 675 
28 65 1485 
28 66 1815 
28 67 2715 
28 68 2945 
28 69 3755 
28 70 3755 
28 95 2430 
28 96 2385 
28 97 2295 
28 98 2115 
28 99 1935 
28 100 2945 
28 101 3215 
28 102 3440 
28 103 3710 
28 104 3800 
28 105 675 
29 30 405 
29 31 495 
29 32 585 
29 33 2715 
29 34 2670 
29 35 2580 
29 36 2400 
29 37 2220 
29 38 2670 
29 39 2940 
29 40 3165 
29 41 3435 
29 42 3525 
29 64 630 
29 65 1440 
29 66 1770 
29 67 2670 
29 68 2900 
29 69 3710 
29 70 3710 
29 95 2385 
29 96 2340 
29 97 2250 
29 98 2070 
29 99 1890 
29 100 2900 
29 101 3170 
29 102 3395 
29 103 3665 
29 104 3755 
29 105 630 
30 31 90 
30 32 180 
30 33 2310 
30 34 2265 
30 35 2175 
30 36 1995 
30 37 1815 
30 38 2265 
30 39 2535 
30 40 2760 
30 41 3030 
30 42 3120 
30 64 225 
30 65 1035 
30 66 1365 
30 67 2265 
30 68 2495 
30 69 3305 
30 70 3305 
30 95 1980 
30 96 1935 
30 97 1845 
30 98 1665 
30 99 1485 
30 100 2495 
30 101 2765 
30 102 2990 
30 103 3260 
30 104 3350 
30 105 225 
31 32 90 
31 33 2220 
31 34 2175 
31 35 2085 
31 36 1905 
31 37 1725 
31 38 2175 
31 39 2445 
31 40 2670 
31 41 2940 
31 42 3030 
31 64 135 
31 65 945 
31 66 1275 
31 67 2175 
31 68 2405 
31 69 3215 
31 70 3215 
31 95 1890 
31 96 1845 
31 97 1755 
31 98 1575 
31 99 1395 
31 100 2405 
31 101 2675 
31 102 2900 
31 103 3170 
31 104 3260 
31 105 135 
32 33 2130 
32 34 2085 
32 35 1995 
32 36 1815 
32 37 1635 
32 38 2085 
32 39 2355 
32 40 2580 
32 41 2850 
32 42 2940 
32 64 45 
32 65 855 
32 66 1185 
32 67 2085 
32 68 2315 
32 69 3125 
32 70 3125 
32 95 1800 
32 96 1755 
32 97 1665 
32 98 1485 
32 99 1305 
32 100 2315 
32 101 2585 
32 102 2810 
32 103 3080 
32 104 3170 
32 105 45 
33 34 45 
33 35 135 
33 36 315 
33 37 495 
33 38 1845 
33 39 2115 
33 40 2340 
33 41 2610 
33 42 2700 
33 66 945 
33 67 1845 
33 68 2075 
33 69 2885 
33 70 2885 
33 100 2075 
33 101 2345 
33 102 2570 
33 103 2840 
33 104 2930 
33 105 945 
34 35 90 
34 36 270 
34 37 450 
34 38 1800 
34 39 2070 
34 40 2295 
34 41 2565 
34 42 2655 
34 66 900 
34 67 1800 
34 68 2030 
34 69 2840 
34 70 2840 
34 100 2030 
34 101 2300 
34 102 2525 
34 103 2795 
34 104 2885 
34 105 900 
35 36 180 
35 37 360 
35 38 1710 
35 39 1980 
35 40 2205 
35 41 2475 
35 42 2565 
35 66 810 
35 67 1710 
35 68 1940 
35 69 2750 
35 70 2750 
35 100 1940 
35 101 2210 
35 102 2435 
35 103 2705 
35 104 2795 
35 105 810 
36 37 180 
36 38 1530 
36 39 1800 
36 40 2025 
36 41 2295 
36 42 2385 
36 66 630 
36 67 1530 
36 68 1760 
36 69 2570 
36 70 2570 
36 100 1760 
36 101 2030 
36 102 2255 
36 103 2525 
36 104 2615 
36 105 630 
37 38 1350 
37 39 1620 
37 40 1845 
37 41 2115 
37 42 2205 
37 66 450 
37 67 1350 
37 68 1580 
37 69 2390 
37 70 2390 
37 100 1580 
37 101 1850 
37 102 2075 
37 103 2345 
37 104 2435 
37 105 450 
38 39 270 
38 40 495 
38 41 765 
38 42 855 
38 68 230 
38 69 1040 
38 70 1040 
38 100 230 
38 101 500 
38 102 725 
38 103 995 
38 104 1085 
38 105 230 
39 40 225 
39 41 495 
39 42 585 
39 68 500 
39 69 1310 
39 70 1310 
39 100 500 
39 101 230 
39 102 455 
39 103 725 
39 104 815 
39 105 500 
40 41 270 
40 42 360 
40 68 725 
40 69 1535 
40 70 1535 
40 100 725 
40 101 455 
40 102 230 
40 103 500 
40 104 590 
40 105 725 
41 42 90 
41 68 995 
41 69 1805 
41 70 1805 
41 100 995 
41 101 725 
41 102 500 
41 103 230 
41 104 320 
41 105 995 
42 68 1085 
42 69 1895 
42 70 1895 
42 100 1085 
42 101 815 
42 102 590 
42 103 320 
42 104 230 
42 105 1085 
43 1 4980 
43 2 5655 
43 3 5970 
43 4 6960 
43 5 7380 
43 6 7065 
43 7 6840 
43 8 6795 
43 9 6750 
43 10 6480 
43 11 7440 
43 12 8115 
43 13 8610 
43 14 8925 
43 15 8570 
43 16 8120 
43 17 8850 
43 18 9390 
43 19 9525 
43 20 9660 
43 21 9970 
43 22 9700 
43 23 9160 
43 24 8980 
43 25 11085 
43 26 10635 
43 27 11085 
43 28 11955 
43 29 11910 
43 30 11505 
43 31 11415 
43 32 11325 
43 33 13365 
43 34 13320 
43 35 13230 
43 36 13050 
43 37 12870 
43 38 13320 
43 39 13590 
43 40 13815 
43 41 14085 
43 42 14175 
43 44 330 
43 45 1290 
43 46 1620 
43 47 2430 
43 48 2760 
43 49 3570 
43 50 3900 
43 51 4710 
43 52 5160 
43 53 5970 
43 54 6300 
43 55 6620 
43 56 6900 
43 57 7890 
43 58 8120 
43 59 8580 
43 60 8890 
43 61 9810 
43 62 10140 
43 63 10950 
43 64 11280 
43 65 12090 
43 66 12420 
43 67 13320 
43 68 13550 
43 69 14360 
43 70 14360 
43 71 5430 
43 72 5205 
43 73 6300 
43 74 7290 
43 75 7050 
43 76 6735 
43 77 6510 
43 78 6465 
43 79 6420 
43 80 6150 
43 81 7160 
43 82 8345 
43 83 8840 
43 84 9155 
43 85 8340 
43 86 7890 
43 87 9835 
43 88 8670 
43 89 10755 
43 90 10305 
43 91 11625 
43 92 11580 
43 93 11175 
43 94 10995 
43 95 13035 
43 96 12990 
43 97 12900 
43 98 12720 
43 99 12540 
43 100 13550 
43 101 13820 
43 102 14045 
43 103 14315 
43 104 14405 
43 105 330 
44 1 4650 
44 2 5325 
44 3 5640 
44 4 6630 
44 5 7050 
44 6 6735 
44 7 6510 
44 8 6465 
44 9 6420 
44 10 6150 
44 11 7110 
44 12 7785 
44 13 8280 
44 14 8595 
44 15 8240 
44 16 7790 
44 17 8520 
44 18 9060 
44 19 9195 
44 20 9330 
44 21 9640 
44 22 9370 
44 23 8830 
44 24 8650 
44 25 10755 
44 26 10305 
44 27 10755 
44 28 11625 
44 29 11580 
44 30 11175 
44 31 11085 
44 32 10995 
44 33 13035 
44 34 12990 
44 35 12900 
44 36 12720 
44 37 12540 
44 38 12990 
44 39 13260 
44 40 13485 
44 41 13755 
44 42 13845 
44 45 960 
44 46 1290 
44 47 2100 
44 48 2430 
44 49 3240 
44 50 3570 
44 51 4380 
44 52 4830 
44 53 5640 
44 54 5970 
44 55 6290 
44 56 6570 
44 57 7560 
44 58 7790 
44 59 8250 
44 60 8560 
44 61 9480 
44 62 9810 
44 63 10620 
44 64 10950 
44 65 11760 
44 66 12090 
44 67 12990 
44 68 13220 
44 69 14030 
44 70 14030 
44 71 5100 
44 72 4875 
44 73 5970 
44 74 6960 
44 75 6720 
44 76 6405 
44 77 6180 
44 78 6135 
44 79 6090 
44 80 5820 
44 81 6830 
44 82 8015 
44 83 8510 
44 84 8825 
44 85 8010 
44 86 7560 
44 87 9505 
44 88 8340 
44 89 10425 
44 90 9975 
44 91 11295 
44 92 11250 
44 93 10845 
44 94 10665 
44 95 12705 
44 96 12660 
44 97 12570 
44 98 12390 
44 99 12210 
44 100 13220 
44 101 13490 
44 102 13715 
44 103 13985 
44 104 14075 
44 105 0 
45 1 3690 
45 2 4365 
45 3 4680 
45 4 5670 
45 5 6090 
45 6 5775 
45 7 5550 
45 8 5505 
45 9 5460 
45 10 5190 
45 11 6150 
45 12 6825 
45 13 7320 
45 14 7635 
45 15 7280 
45 16 6830 
45 17 7560 
45 18 8100 
45 19 8235 
45 20 8370 
45 21 8680 
45 22 8410 
45 23 7870 
45 24 7690 
45 25 9795 
45 26 9345 
45 27 9795 
45 28 10665 
45 29 10620 
45 30 10215 
45 31 10125 
45 32 10035 
45 33 12075 
45 34 12030 
45 35 11940 
45 36 11760 
45 37 11580 
45 38 12030 
45 39 12300 
45 40 12525 
45 41 12795 
45 42 12885 
45 46 330 
45 47 1140 
45 48 1470 
45 49 2280 
45 50 2610 
45 51 3420 
45 52 3870 
45 53 4680 
45 54 5010 
45 55 5330 
45 56 5610 
45 57 6600 
45 58 6830 
45 59 7290 
45 60 7600 
45 61 8520 
45 62 8850 
45 63 9660 
45 64 9990 
45 65 10800 
45 66 11130 
45 67 12030 
45 68 12260 
45 69 13070 
45 70 13070 
45 71 4140 
45 72 3915 
45 73 5010 
45 74 6000 
45 75 5760 
45 76 5445 
45 77 5220 
45 78 5175 
45 79 5130 
45 80 4860 
45 81 5870 
45 82 7055 
45 83 7550 
45 84 7865 
45 85 7050 
45 86 6600 
45 87 8545 
45 88 7380 
45 89 9465 
45 90 9015 
45 91 10335 
45 92 10290 
45 93 9885 
45 94 9705 
45 95 11745 
45 96 11700 
45 97 11610 
45 98 11430 
45 99 11250 
45 100 12260 
45 101 12530 
45 102 12755 
45 103 13025 
45 104 13115 
45 105 330 
46 1 3360 
46 2 4035 
46 3 4350 
46 4 5340 
46 5 5760 
46 6 5445 
46 7 5220 
46 8 5175 
46 9 5130 
46 10 4860 
46 11 5820 
46 12 6495 
46 13 6990 
46 14 7305 
46 15 6950 
46 16 6500 
46 17 7230 
46 18 7770 
46 19 7905 
46 20 8040 
46 21 8350 
46 22 8080 
46 23 7540 
46 24 7360 
46 25 9465 
46 26 9015 
46 27 9465 
46 28 10335 
46 29 10290 
46 30 9885 
46 31 9795 
46 32 9705 
46 33 11745 
46 34 11700 
46 35 11610 
46 36 11430 
46 37 11250 
46 38 11700 
46 39 11970 
46 40 12195 
46 41 12465 
46 42 12555 
46 47 810 
46 48 1140 
46 49 1950 
46 50 2280 
46 51 3090 
46 52 3540 
46 53 4350 
46 54 4680 
46 55 5000 
46 56 5280 
46 57 6270 
46 58 6500 
46 59 6960 
46 60 7270 
46 61 8190 
46 62 8520 
46 63 9330 
46 64 9660 
46 65 10470 
46 66 10800 
46 67 11700 
46 68 11930 
46 69 12740 
46 70 12740 
46 71 3810 
46 72 3585 
46 73 4680 
46 74 5670 
46 75 5430 
46 76 5115 
46 77 4890 
46 78 4845 
46 79 4800 
46 80 4530 
46 81 5540 
46 82 6725 
46 83 7220 
46 84 7535 
46 85 6720 
46 86 6270 
46 87 8215 
46 88 7050 
46 89 9135 
46 90 8685 
46 91 10005 
46 92 9960 
46 93 9555 
46 94 9375 
46 95 11415 
46 96 11370 
46 97 11280 
46 98 11100 
46 99 10920 
46 100 11930 
46 101 12200 
46 102 12425 
46 103 12695 
46 104 12785 
46 105 0 
47 1 2550 
47 2 3225 
47 3 3540 
47 4 4530 
47 5 4950 
47 6 4635 
47 7 4410 
47 8 4365 
47 9 4320 
47 10 4050 
47 11 5010 
47 12 5685 
47 13 6180 
47 14 6495 
47 15 6140 
47 16 5690 
47 17 6420 
47 18 6960 
47 19 7095 
47 20 7230 
47 21 7540 
47 22 7270 
47 23 6730 
47 24 6550 
47 25 8655 
47 26 8205 
47 27 8655 
47 28 9525 
47 29 9480 
47 30 9075 
47 31 8985 
47 32 8895 
47 33 10935 
47 34 10890 
47 35 10800 
47 36 10620 
47 37 10440 
47 38 10890 
47 39 11160 
47 40 11385 
47 41 11655 
47 42 11745 
47 48 330 
47 49 1140 
47 50 1470 
47 51 2280 
47 52 2730 
47 53 3540 
47 54 3870 
47 55 4190 
47 56 4470 
47 57 5460 
47 58 5690 
47 59 6150 
47 60 6460 
47 61 7380 
47 62 7710 
47 63 8520 
47 64 8850 
47 65 9660 
47 66 9990 
47 67 10890 
47 68 11120 
47 69 11930 
47 70 11930 
47 71 3000 
47 72 2775 
47 73 3870 
47 74 4860 
47 75 4620 
47 76 4305 
47 77 4080 
47 78 4035 
47 79 3990 
47 80 3720 
47 81 4730 
47 82 5915 
47 83 6410 
47 84 6725 
47 85 5910 
47 86 5460 
47 87 7405 
47 88 6240 
47 89 8325 
47 90 7875 
47 91 9195 
47 92 9150 
47 93 8745 
47 94 8565 
47 95 10605 
47 96 10560 
47 97 10470 
47 98 10290 
47 99 10110 
47 100 11120 
47 101 11390 
47 102 11615 
47 103 11885 
47 104 11975 
47 105 330 
48 1 2220 
48 2 2895 
48 3 3210 
48 4 4200 
48 5 4620 
48 6 4305 
48 7 4080 
48 8 4035 
48 9 3990 
48 10 3720 
48 11 4680 
48 12 5355 
48 13 5850 
48 14 6165 
48 15 5810 
48 16 5360 
48 17 6090 
48 18 6630 
48 19 6765 
48 20 6900 
48 21 7210 
48 22 6940 
48 23 6400 
48 24 6220 
48 25 8325 
48 26 7875 
48 27 8325 
48 28 9195 
48 29 9150 
48 30 8745 
48 31 8655 
48 32 8565 
48 33 10605 
48 34 10560 
48 35 10470 
48 36 10290 
48 37 10110 
48 38 10560 
48 39 10830 
48 40 11055 
48 41 11325 
48 42 11415 
48 49 810 
48 50 1140 
48 51 1950 
48 52 2400 
48 53 3210 
48 54 3540 
48 55 3860 
48 56 4140 
48 57 5130 
48 58 5360 
48 59 5820 
48 60 6130 
48 61 7050 
48 62 7380 
48 63 8190 
48 64 8520 
48 65 9330 
48 66 9660 
48 67 10560 
48 68 10790 
48 69 11600 
48 70 11600 
48 71 2670 
48 72 2445 
48 73 3540 
48 74 4530 
48 75 4290 
48 76 3975 
48 77 3750 
48 78 3705 
48 79 3660 
48 80 3390 
48 81 4400 
48 82 5585 
48 83 6080 
48 84 6395 
48 85 5580 
48 86 5130 
48 87 7075 
48 88 5910 
48 89 7995 
48 90 7545 
48 91 8865 
48 92 8820 
48 93 8415 
48 94 8235 
48 95 10275 
48 96 10230 
48 97 10140 
48 98 9960 
48 99 9780 
48 100 10790 
48 101 11060 
48 102 11285 
48 103 11555 
48 104 11645 
48 105 0 
49 1 1410 
49 2 2085 
49 3 2400 
49 4 3390 
49 5 3810 
49 6 3495 
49 7 3270 
49 8 3225 
49 9 3180 
49 10 2910 
49 11 3870 
49 12 4545 
49 13 5040 
49 14 5355 
49 15 5000 
49 16 4550 
49 17 5280 
49 18 5820 
49 19 5955 
49 20 6090 
49 21 6400 
49 22 6130 
49 23 5590 
49 24 5410 
49 25 7515 
49 26 7065 
49 27 7515 
49 28 8385 
49 29 8340 
49 30 7935 
49 31 7845 
49 32 7755 
49 33 9795 
49 34 9750 
49 35 9660 
49 36 9480 
49 37 9300 
49 38 9750 
49 39 10020 
49 40 10245 
49 41 10515 
49 42 10605 
49 50 330 
49 51 1140 
49 52 1590 
49 53 2400 
49 54 2730 
49 55 3050 
49 56 3330 
49 57 4320 
49 58 4550 
49 59 5010 
49 60 5320 
49 61 6240 
49 62 6570 
49 63 7380 
49 64 7710 
49 65 8520 
49 66 8850 
49 67 9750 
49 68 9980 
49 69 10790 
49 70 10790 
49 71 1860 
49 72 1635 
49 73 2730 
49 74 3720 
49 75 3480 
49 76 3165 
49 77 2940 
49 78 2895 
49 79 2850 
49 80 2580 
49 81 3590 
49 82 4775 
49 83 5270 
49 84 5585 
49 85 4770 
49 86 4320 
49 87 6265 
49 88 5100 
49 89 7185 
49 90 6735 
49 91 8055 
49 92 8010 
49 93 7605 
49 94 7425 
49 95 9465 
49 96 9420 
49 97 9330 
49 98 9150 
49 99 8970 
49 100 9980 
49 101 10250 
49 102 10475 
49 103 10745 
49 104 10835 
49 105 330 
50 1 1080 
50 2 1755 
50 3 2070 
50 4 3060 
50 5 3480 
50 6 3165 
50 7 2940 
50 8 2895 
50 9 2850 
50 10 2580 
50 11 3540 
50 12 4215 
50 13 4710 
50 14 5025 
50 15 4670 
50 16 4220 
50 17 4950 
50 18 5490 
50 19 5625 
50 20 5760 
50 21 6070 
50 22 5800 
50 23 5260 
50 24 5080 
50 25 7185 
50 26 6735 
50 27 7185 
50 28 8055 
50 29 8010 
50 30 7605 
50 31 7515 
50 32 7425 
50 33 9465 
50 34 9420 
50 35 9330 
50 36 9150 
50 37 8970 
50 38 9420 
50 39 9690 
50 40 9915 
50 41 10185 
50 42 10275 
50 51 810 
50 52 1260 
50 53 2070 
50 54 2400 
50 55 2720 
50 56 3000 
50 57 3990 
50 58 4220 
50 59 4680 
50 60 4990 
50 61 5910 
50 62 6240 
50 63 7050 
50 64 7380 
50 65 8190 
50 66 8520 
50 67 9420 
50 68 9650 
50 69 10460 
50 70 10460 
50 71 1530 
50 72 1305 
50 73 2400 
50 74 3390 
50 75 3150 
50 76 2835 
50 77 2610 
50 78 2565 
50 79 2520 
50 80 2250 
50 81 3260 
50 82 4445 
50 83 4940 
50 84 5255 
50 85 4440 
50 86 3990 
50 87 5935 
50 88 4770 
50 89 6855 
50 90 6405 
50 91 7725 
50 92 7680 
50 93 7275 
50 94 7095 
50 95 9135 
50 96 9090 
50 97 9000 
50 98 8820 
50 99 8640 
50 100 9650 
50 101 9920 
50 102 10145 
50 103 10415 
50 104 10505 
50 105 0 
51 1 270 
51 2 945 
51 3 1260 
51 4 2250 
51 5 2670 
51 6 2355 
51 7 2130 
51 8 2085 
51 9 2040 
51 10 1770 
51 11 2730 
51 12 3405 
51 13 3900 
51 14 4215 
51 15 3860 
51 16 3410 
51 17 4140 
51 18 4680 
51 19 4815 
51 20 4950 
51 21 5260 
51 22 4990 
51 23 4450 
51 24 4270 
51 25 6375 
51 26 5925 
51 27 6375 
51 28 7245 
51 29 7200 
51 30 6795 
51 31 6705 
51 32 6615 
51 33 8655 
51 34 8610 
51 35 8520 
51 36 8340 
51 37 8160 
51 38 8610 
51 39 8880 
51 40 9105 
51 41 9375 
51 42 9465 
51 52 450 
51 53 1260 
51 54 1590 
51 55 1910 
51 56 2190 
51 57 3180 
51 58 3410 
51 59 3870 
51 60 4180 
51 61 5100 
51 62 5430 
51 63 6240 
51 64 6570 
51 65 7380 
51 66 7710 
51 67 8610 
51 68 8840 
51 69 9650 
51 70 9650 
51 71 720 
51 72 495 
51 73 1590 
51 74 2580 
51 75 2340 
51 76 2025 
51 77 1800 
51 78 1755 
51 79 1710 
51 80 1440 
51 81 2450 
51 82 3635 
51 83 4130 
51 84 4445 
51 85 3630 
51 86 3180 
51 87 5125 
51 88 3960 
51 89 6045 
51 90 5595 
51 91 6915 
51 92 6870 
51 93 6465 
51 94 6285 
51 95 8325 
51 96 8280 
51 97 8190 
51 98 8010 
51 99 7830 
51 100 8840 
51 101 9110 
51 102 9335 
51 103 9605 
51 104 9695 
51 105 450 
52 3 810 
52 4 1800 
